"county","town","precinct","office","district","party","candidate","votes"
"Rutland","Shrewsbury","Shrewsbury","U.S. House","","Independent","Gus Jaccaci",12
"Chittenden","South Burlington","Chittenden 3-10","U.S. House","","Independent","Gus Jaccaci",19
"Chittenden","South Burlington","Chittenden 3-7","U.S. House","","Independent","Gus Jaccaci",18
"Chittenden","South Burlington","Chittenden 3-8","U.S. House","","Independent","Gus Jaccaci",24
"Chittenden","South Burlington","Chittenden 3-9","U.S. House","","Independent","Gus Jaccaci",26
"Grand Isle","South Hero","S. Hero","U.S. House","","Independent","Gus Jaccaci",6
"Windsor","Springfield","Windsor 1-1","U.S. House","","Independent","Gus Jaccaci",1
"Windsor","Springfield","Windsor 1-2","U.S. House","","Independent","Gus Jaccaci",79
,"Saint  Albans City","St. Albans City","U.S. House","","Independent","Gus Jaccaci",35
,"Saint  Albans Town","St. Albans Town","U.S. House","","Independent","Gus Jaccaci",28
,"Saint  George","St. George","U.S. House","","Independent","Gus Jaccaci",3
,"Saint  Johnsbury","St. Johnsbury","U.S. House","","Independent","Gus Jaccaci",43
"Bennington","Stamford","Stamford","U.S. House","","Independent","Gus Jaccaci",8
"Caledonia","Stannard","Stannard","U.S. House","","Independent","Gus Jaccaci",5
"Addison","Starksboro","Starksboro","U.S. House","","Independent","Gus Jaccaci",10
"Windsor","Stockbridge","Stockbridge","U.S. House","","Independent","Gus Jaccaci",8
"Lamoille","Stowe","Stowe","U.S. House","","Independent","Gus Jaccaci",33
"Orange","Strafford","Strafford","U.S. House","","Independent","Gus Jaccaci",19
"Windham","Stratton","Stratton","U.S. House","","Independent","Gus Jaccaci",1
"Rutland","Sudbury","Sudbury","U.S. House","","Independent","Gus Jaccaci",9
"Bennington","Sunderland","Sunderland","U.S. House","","Independent","Gus Jaccaci",9
"Caledonia","Sutton","Sutton","U.S. House","","Independent","Gus Jaccaci",1
"Franklin","Swanton","Swanton","U.S. House","","Independent","Gus Jaccaci",21
"Orange","Thetford","Thetford","U.S. House","","Independent","Gus Jaccaci",100
"Rutland","Tinmouth","Tinmouth","U.S. House","","Independent","Gus Jaccaci",10
"Orange","Topsham","Topsham","U.S. House","","Independent","Gus Jaccaci",14
"Windham","Townshend","Townshend","U.S. House","","Independent","Gus Jaccaci",6
"Orleans","Troy","Troy","U.S. House","","Independent","Gus Jaccaci",6
"Orange","Tunbridge","Tunbridge","U.S. House","","Independent","Gus Jaccaci",22
"Chittenden","Underhill","Underhill","U.S. House","","Independent","Gus Jaccaci",25
"Addison","Vergennes","Vergennes","U.S. House","","Independent","Gus Jaccaci",12
"Windham","Vernon","Vernon","U.S. House","","Independent","Gus Jaccaci",16
"Orange","Vershire","Vershire","U.S. House","","Independent","Gus Jaccaci",16
"Essex","Victory","Victory","U.S. House","","Independent","Gus Jaccaci",2
"Washington","Waitsfield","Waitsfield","U.S. House","","Independent","Gus Jaccaci",21
"Caledonia","Walden","Walden","U.S. House","","Independent","Gus Jaccaci",9
"Rutland","Wallingford","Wallingford","U.S. House","","Independent","Gus Jaccaci",30
"Addison","Waltham","Waltham","U.S. House","","Independent","Gus Jaccaci",2
"Windham","Wardsboro","Wardsboro","U.S. House","","Independent","Gus Jaccaci",4
"Washington","Warren","Warren","U.S. House","","Independent","Gus Jaccaci",24
"Orange","Washington","Washington","U.S. House","","Independent","Gus Jaccaci",15
"Washington","Waterbury","Waterbury","U.S. House","","Independent","Gus Jaccaci",34
"Caledonia","Waterford","Waterford","U.S. House","","Independent","Gus Jaccaci",17
"Lamoille","Waterville","Waterville","U.S. House","","Independent","Gus Jaccaci",4
"Windsor","Weathersfield","Weathersfield","U.S. House","","Independent","Gus Jaccaci",27
"Rutland","Wells","Wells","U.S. House","","Independent","Gus Jaccaci",8
"Orange","West Fairlee","W. Fairlee","U.S. House","","Independent","Gus Jaccaci",18
"Rutland","West Haven","W. Haven","U.S. House","","Independent","Gus Jaccaci",4
"Rutland","West Rutland","W. Rutland","U.S. House","","Independent","Gus Jaccaci",18
"Windsor","West Windsor","W. Windsor","U.S. House","","Independent","Gus Jaccaci",9
"Orleans","Westfield","Westfield","U.S. House","","Independent","Gus Jaccaci",5
"Chittenden","Westford","Westford","U.S. House","","Independent","Gus Jaccaci",14
"Windham","Westminster","Windham 4","U.S. House","","Independent","Gus Jaccaci",2
"Windham","Westminster","Windham 5","U.S. House","","Independent","Gus Jaccaci",20
"Orleans","Westmore","Westmore","U.S. House","","Independent","Gus Jaccaci",3
"Windsor","Weston","Weston","U.S. House","","Independent","Gus Jaccaci",6
"Addison","Weybridge","Weybridge","U.S. House","","Independent","Gus Jaccaci",10
"Caledonia","Wheelock","Wheelock","U.S. House","","Independent","Gus Jaccaci",7
"Addison","Whiting","Whiting","U.S. House","","Independent","Gus Jaccaci",6
"Windham","Whitingham","Whitingham","U.S. House","","Independent","Gus Jaccaci",15
"Orange","Williamstown","Williamstown","U.S. House","","Independent","Gus Jaccaci",26
"Chittenden","Williston","Williston","U.S. House","","Independent","Gus Jaccaci",41
"Windham","Wilmington","Wilmington","U.S. House","","Independent","Gus Jaccaci",36
"Windham","Windham","Windham","U.S. House","","Independent","Gus Jaccaci",3
"Windsor","Windsor","Windsor","U.S. House","","Independent","Gus Jaccaci",35
"Bennington","Winhall","Winhall","U.S. House","","Independent","Gus Jaccaci",10
"Chittenden","Winooski","Winooski","U.S. House","","Independent","Gus Jaccaci",40
"Lamoille","Wolcott","Wolcott","U.S. House","","Independent","Gus Jaccaci",12
"Washington","Woodbury","Woodbury","U.S. House","","Independent","Gus Jaccaci",4
"Bennington","Woodford","Woodford","U.S. House","","Independent","Gus Jaccaci",7
"Windsor","Woodstock","Woodstock","U.S. House","","Independent","Gus Jaccaci",36
"Washington","Worcester","Worcester","U.S. House","","Independent","Gus Jaccaci",15
"Addison","Addison","Addison","U.S. House","","Socialist","Jane Newton",5
"Orleans","Albany","Albany","U.S. House","","Socialist","Jane Newton",8
"Grand Isle","Alburgh","Alburgh","U.S. House","","Socialist","Jane Newton",9
"Windsor","Andover","Andover","U.S. House","","Socialist","Jane Newton",7
"Bennington","Arlington","Arlington","U.S. House","","Socialist","Jane Newton",20
"Windham","Athens","Athens","U.S. House","","Socialist","Jane Newton",5
"Franklin","Bakersfield","Bakersfield","U.S. House","","Socialist","Jane Newton",5
"Windsor","Baltimore","Baltimore","U.S. House","","Socialist","Jane Newton",1
"Windsor","Barnard","Barnard","U.S. House","","Socialist","Jane Newton",3
"Caledonia","Barnet","Barnet","U.S. House","","Socialist","Jane Newton",9
"Washington","Barre City","Washington 3-1","U.S. House","","Socialist","Jane Newton",11
"Washington","Barre City","Washington 3-2","U.S. House","","Socialist","Jane Newton",13
"Washington","Barre City","Washington 3-3","U.S. House","","Socialist","Jane Newton",3
"Washington","Barre Town","Barre Town","U.S. House","","Socialist","Jane Newton",18
"Orleans","Barton","Barton","U.S. House","","Socialist","Jane Newton",8
"Lamoille","Belvidere","Belvidere","U.S. House","","Socialist","Jane Newton",2
"Bennington","Bennington","Bennington 2-1","U.S. House","","Socialist","Jane Newton",67
"Bennington","Bennington","Bennington 2-2","U.S. House","","Socialist","Jane Newton",57
"Rutland","Benson","Benson","U.S. House","","Socialist","Jane Newton",4
"Franklin","Berkshire","Berkshire","U.S. House","","Socialist","Jane Newton",3
"Washington","Berlin","Berlin","U.S. House","","Socialist","Jane Newton",12
"Windsor","Bethel","Bethel","U.S. House","","Socialist","Jane Newton",11
"Essex","Bloomfield","Bloomfield","U.S. House","","Socialist","Jane Newton",0
"Chittenden","Bolton","Bolton","U.S. House","","Socialist","Jane Newton",10
"Orange","Bradford","Bradford","U.S. House","","Socialist","Jane Newton",16
"Orange","Braintree","Braintree","U.S. House","","Socialist","Jane Newton",50
"Rutland","Brandon","Brandon","U.S. House","","Socialist","Jane Newton",9
"Windham","Brattleboro","Windham 3-1","U.S. House","","Socialist","Jane Newton",41
"Windham","Brattleboro","Windham 3-2","U.S. House","","Socialist","Jane Newton",46
"Windham","Brattleboro","Windham 3-3","U.S. House","","Socialist","Jane Newton",56
"Windsor","Bridgewater","Bridgewater","U.S. House","","Socialist","Jane Newton",3
"Addison","Bridport","Bridport","U.S. House","","Socialist","Jane Newton",9
"Essex","Brighton","Brighton","U.S. House","","Socialist","Jane Newton",5
"Addison","Bristol","Bristol","U.S. House","","Socialist","Jane Newton",22
"Orange","Brookfield","Brookfield","U.S. House","","Socialist","Jane Newton",3
"Windham","Brookline","Brookline","U.S. House","","Socialist","Jane Newton",13
"Orleans","Brownington","Brownington","U.S. House","","Socialist","Jane Newton",2
"Essex","Brunswick","Brunswick","U.S. House","","Socialist","Jane Newton",0
"Caledonia","Burke","Burke","U.S. House","","Socialist","Jane Newton",5
"Chittenden","Burlington","Chittenden 3-1","U.S. House","","Socialist","Jane Newton",32
"Chittenden","Burlington","Chittenden 3-2","U.S. House","","Socialist","Jane Newton",29
"Chittenden","Burlington","Chittenden 3-3","U.S. House","","Socialist","Jane Newton",86
"Chittenden","Burlington","Chittenden 3-4","U.S. House","","Socialist","Jane Newton",61
"Chittenden","Burlington","Chittenden 3-5","U.S. House","","Socialist","Jane Newton",58
"Chittenden","Burlington","Chittenden 3-6","U.S. House","","Socialist","Jane Newton",11
"Washington","Cabot","Cabot","U.S. House","","Socialist","Jane Newton",14
"Washington","Calais","Calais","U.S. House","","Socialist","Jane Newton",15
"Lamoille","Cambridge","Cambridge","U.S. House","","Socialist","Jane Newton",16
"Essex","Canaan","Canaan","U.S. House","","Socialist","Jane Newton",1
"Rutland","Castleton","Castleton","U.S. House","","Socialist","Jane Newton",19
"Windsor","Cavendish","Cavendish","U.S. House","","Socialist","Jane Newton",17
"Orleans","Charleston","Charleston","U.S. House","","Socialist","Jane Newton",6
"Chittenden","Charlotte","Charlotte","U.S. House","","Socialist","Jane Newton",8
"Orange","Chelsea","Chelsea","U.S. House","","Socialist","Jane Newton",12
"Windsor","Chester","Chester","U.S. House","","Socialist","Jane Newton",32
"Rutland","Chittenden","Chittenden","U.S. House","","Socialist","Jane Newton",7
"Rutland","Clarendon","Clarendon","U.S. House","","Socialist","Jane Newton",11
"Chittenden","Colchester","Chittenden 7-1","U.S. House","","Socialist","Jane Newton",18
"Chittenden","Colchester","Chittenden 7-2","U.S. House","","Socialist","Jane Newton",14
"Essex","Concord","Concord","U.S. House","","Socialist","Jane Newton",3
"Orange","Corinth","Corinth","U.S. House","","Socialist","Jane Newton",9
"Addison","Cornwall","Cornwall","U.S. House","","Socialist","Jane Newton",2
"Orleans","Coventry","Coventry","U.S. House","","Socialist","Jane Newton",3
"Orleans","Craftsbury","Craftsbury","U.S. House","","Socialist","Jane Newton",11
"Rutland","Danby","Danby","U.S. House","","Socialist","Jane Newton",17
"Caledonia","Danville","Danville","U.S. House","","Socialist","Jane Newton",9
"Orleans","Derby","Derby","U.S. House","","Socialist","Jane Newton",18
"Bennington","Dorset","Dorset","U.S. House","","Socialist","Jane Newton",18
"Windham","Dover","Dover","U.S. House","","Socialist","Jane Newton",8
"Windham","Dummerston","Dummerston","U.S. House","","Socialist","Jane Newton",14
"Washington","Duxbury","Duxbury","U.S. House","","Socialist","Jane Newton",3
"Essex","East Haven","E. Haven","U.S. House","","Socialist","Jane Newton",7
"Washington","East Montpelier","E. Montpelier","U.S. House","","Socialist","Jane Newton",20
"Lamoille","Eden","Eden","U.S. House","","Socialist","Jane Newton",2
"Lamoille","Elmore","Elmore","U.S. House","","Socialist","Jane Newton",4
"Franklin","Enosburgh","Enosburgh","U.S. House","","Socialist","Jane Newton",13
"Chittenden","Essex","Chittenden 6-1","U.S. House","","Socialist","Jane Newton",15
"Chittenden","Essex","Chittenden 6-2","U.S. House","","Socialist","Jane Newton",18
"Chittenden","Essex","Chittenden 6-3","U.S. House","","Socialist","Jane Newton",13
"Rutland","Fair Haven","Fair Haven","U.S. House","","Socialist","Jane Newton",6
"Franklin","Fairfax","Fairfax","U.S. House","","Socialist","Jane Newton",15
"Franklin","Fairfield","Fairfield","U.S. House","","Socialist","Jane Newton",8
"Orange","Fairlee","Fairlee","U.S. House","","Socialist","Jane Newton",6
"Washington","Fayston","Fayston","U.S. House","","Socialist","Jane Newton",4
"Addison","Ferrisburgh","Ferrisburgh","U.S. House","","Socialist","Jane Newton",6
"Franklin","Fletcher","Fletcher","U.S. House","","Socialist","Jane Newton",5
"Franklin","Franklin","Franklin","U.S. House","","Socialist","Jane Newton",2
"Franklin","Georgia","Georgia","U.S. House","","Socialist","Jane Newton",13
"Orleans","Glover","Glover","U.S. House","","Socialist","Jane Newton",8
"Addison","Goshen","Goshen","U.S. House","","Socialist","Jane Newton",1
"Windham","Grafton","Grafton","U.S. House","","Socialist","Jane Newton",5
"Essex","Granby","Granby","U.S. House","","Socialist","Jane Newton",0
"Grand Isle","Grand Isle","Grand Isle","U.S. House","","Socialist","Jane Newton",5
"Addison","Granville","Granville","U.S. House","","Socialist","Jane Newton",0
"Orleans","Greensboro","Greensboro","U.S. House","","Socialist","Jane Newton",6
"Caledonia","Groton","Groton","U.S. House","","Socialist","Jane Newton",2
"Essex","Guildhall","Guildhall","U.S. House","","Socialist","Jane Newton",3
"Windham","Guilford","Guilford","U.S. House","","Socialist","Jane Newton",11
"Windham","Halifax","Halifax","U.S. House","","Socialist","Jane Newton",2
"Addison","Hancock","Hancock","U.S. House","","Socialist","Jane Newton",1
"Caledonia","Hardwick","Hardwick","U.S. House","","Socialist","Jane Newton",17
"Windsor","Hartford","Windsor 6-1","U.S. House","","Socialist","Jane Newton",5
"Windsor","Hartford","Windsor 6-2","U.S. House","","Socialist","Jane Newton",16
"Windsor","Hartland","Hartland","U.S. House","","Socialist","Jane Newton",16
"Franklin","Highgate","Highgate","U.S. House","","Socialist","Jane Newton",5
"Chittenden","Hinesburg","Chittenden 1-1","U.S. House","","Socialist","Jane Newton",20
"Chittenden","Hinesburg","Chittenden 1-2","U.S. House","","Socialist","Jane Newton",0
"Orleans","Holland","Holland","U.S. House","","Socialist","Jane Newton",5
"Rutland","Hubbardton","Hubbardton","U.S. House","","Socialist","Jane Newton",3
"Chittenden","Huntington","Huntington","U.S. House","","Socialist","Jane Newton",9
"Lamoille","Hyde Park","Hyde Park","U.S. House","","Socialist","Jane Newton",12
"Rutland","Ira","Rutland 1-1","U.S. House","","Socialist","Jane Newton",0
"Rutland","Ira","Rutland 1-2","U.S. House","","Socialist","Jane Newton",0
"Orleans","Irasburg","Irasburg","U.S. House","","Socialist","Jane Newton",1
"Grand Isle","Isle La Motte","Isle La Motte","U.S. House","","Socialist","Jane Newton",4
"Windham","Jamaica","Jamaica","U.S. House","","Socialist","Jane Newton",23
"Orleans","Jay","Jay","U.S. House","","Socialist","Jane Newton",0
"Chittenden","Jericho","Jericho","U.S. House","","Socialist","Jane Newton",18
"Lamoille","Johnson","Johnson","U.S. House","","Socialist","Jane Newton",14
"Rutland","Killington","Killington","U.S. House","","Socialist","Jane Newton",3
"Caledonia","Kirby","Kirby","U.S. House","","Socialist","Jane Newton",0
"Bennington","Landgrove","Landgrove","U.S. House","","Socialist","Jane Newton",2
"Addison","Leicester","Leicester","U.S. House","","Socialist","Jane Newton",4
"Essex","Lemington","Lemington","U.S. House","","Socialist","Jane Newton",1
"Addison","Lincoln","Lincoln","U.S. House","","Socialist","Jane Newton",12
"Windham","Londonderry","Londonderry","U.S. House","","Socialist","Jane Newton",48
"Orleans","Lowell","Lowell","U.S. House","","Socialist","Jane Newton",5
"Windsor","Ludlow","Ludlow","U.S. House","","Socialist","Jane Newton",14
"Essex","Lunenburg","Lunenburg","U.S. House","","Socialist","Jane Newton",6
"Caledonia","Lyndon","Lyndon","U.S. House","","Socialist","Jane Newton",22
"Essex","Maidstone","Maidstone","U.S. House","","Socialist","Jane Newton",5
"Bennington","Manchester","Manchester","U.S. House","","Socialist","Jane Newton",26
"Windham","Marlboro","Marlboro","U.S. House","","Socialist","Jane Newton",11
"Washington","Marshfield","Marshfield","U.S. House","","Socialist","Jane Newton",23
"Rutland","Mendon","Mendon","U.S. House","","Socialist","Jane Newton",6
"Addison","Middlebury","Middlebury","U.S. House","","Socialist","Jane Newton",22
"Washington","Middlesex","Middlesex","U.S. House","","Socialist","Jane Newton",17
"Rutland","Middletown Springs","Middletown Springs","U.S. House","","Socialist","Jane Newton",5
"Chittenden","Milton","Chittenden 9","U.S. House","","Socialist","Jane Newton",17
"Chittenden","Milton","Grand Isle-Chittenden 1-1","U.S. House","","Socialist","Jane Newton",1
"Addison","Monkton","Monkton","U.S. House","","Socialist","Jane Newton",8
"Franklin","Montgomery","Montgomery","U.S. House","","Socialist","Jane Newton",6
"Washington","Montpelier","Montpelier","U.S. House","","Socialist","Jane Newton",81
"Washington","Moretown","Moretown","U.S. House","","Socialist","Jane Newton",10
"Orleans","Morgan","Morgan","U.S. House","","Socialist","Jane Newton",0
"Lamoille","Morristown","Morristown","U.S. House","","Socialist","Jane Newton",32
"Rutland","Mount Holly","Mount Holly","U.S. House","","Socialist","Jane Newton",5
"Rutland","Mount Tabor","Mount Tabor","U.S. House","","Socialist","Jane Newton",1
"Addison","New Haven","New Haven","U.S. House","","Socialist","Jane Newton",8
"Caledonia","Newark","Newark","U.S. House","","Socialist","Jane Newton",7
"Orange","Newbury","Newbury","U.S. House","","Socialist","Jane Newton",11
"Windham","Newfane","Newfane","U.S. House","","Socialist","Jane Newton",31
