"county","town","precinct","office","district","party","candidate","votes"
"Washington","Worcester","Worcester","Governor","","Republican","Phil Scott",277
"Addison","Addison","Addison","Governor","","Democratic","Sue Minter",196
"Orleans","Albany","Albany","Governor","","Democratic","Sue Minter",114
"Grand Isle","Alburgh","Alburgh","Governor","","Democratic","Sue Minter",278
"Windsor","Andover","Andover","Governor","","Democratic","Sue Minter",134
"Bennington","Arlington","Arlington","Governor","","Democratic","Sue Minter",543
"Windham","Athens","Athens","Governor","","Democratic","Sue Minter",71
"Franklin","Bakersfield","Bakersfield","Governor","","Democratic","Sue Minter",186
"Windsor","Baltimore","Baltimore","Governor","","Democratic","Sue Minter",44
"Windsor","Barnard","Barnard","Governor","","Democratic","Sue Minter",268
"Caledonia","Barnet","Barnet","Governor","","Democratic","Sue Minter",367
"Washington","Barre City","Barre City","Governor","","Democratic","Sue Minter",1043
"Washington","Barre Town","Barre Town","Governor","","Democratic","Sue Minter",909
"Orleans","Barton","Barton","Governor","","Democratic","Sue Minter",299
"Lamoille","Belvidere","Belvidere","Governor","","Democratic","Sue Minter",40
"Bennington","Bennington","Bennington 2-1","Governor","","Democratic","Sue Minter",1627
"Bennington","Bennington","Bennington 2-2","Governor","","Democratic","Sue Minter",1490
"Rutland","Benson","Benson","Governor","","Democratic","Sue Minter",166
"Franklin","Berkshire","Berkshire","Governor","","Democratic","Sue Minter",148
"Washington","Berlin","Berlin","Governor","","Democratic","Sue Minter",406
"Windsor","Bethel","Bethel","Governor","","Democratic","Sue Minter",423
"Essex","Bloomfield","Bloomfield","Governor","","Democratic","Sue Minter",36
"Chittenden","Bolton","Bolton","Governor","","Democratic","Sue Minter",312
"Orange","Bradford","Bradford","Governor","","Democratic","Sue Minter",514
"Orange","Braintree","Braintree","Governor","","Democratic","Sue Minter",253
"Rutland","Brandon","Brandon","Governor","","Democratic","Sue Minter",671
"Windham","Brattleboro","Windham 2-1","Governor","","Democratic","Sue Minter",1417
"Windham","Brattleboro","Windham 2-2","Governor","","Democratic","Sue Minter",1418
"Windham","Brattleboro","Windham 2-3","Governor","","Democratic","Sue Minter",1451
"Windsor","Bridgewater","Bridgewater","Governor","","Democratic","Sue Minter",227
"Addison","Bridport","Bridport","Governor","","Democratic","Sue Minter",204
"Essex","Brighton","Brighton","Governor","","Democratic","Sue Minter",137
"Addison","Bristol","Bristol","Governor","","Democratic","Sue Minter",858
"Orange","Brookfield","Brookfield","Governor","","Democratic","Sue Minter",287
"Windham","Brookline","Brookline","Governor","","Democratic","Sue Minter",166
"Orleans","Brownington","Brownington","Governor","","Democratic","Sue Minter",109
"Essex","Brunswick","Brunswick","Governor","","Democratic","Sue Minter",10
"Caledonia","Burke","Burke","Governor","","Democratic","Sue Minter",256
"Chittenden","Burlington","Chittenden 6-1","Governor","","Democratic","Sue Minter",2476
"Chittenden","Burlington","Chittenden 6-2","Governor","","Democratic","Sue Minter",1558
"Chittenden","Burlington","Chittenden 6-3","Governor","","Democratic","Sue Minter",2729
"Chittenden","Burlington","Chittenden 6-4","Governor","","Democratic","Sue Minter",1837
"Chittenden","Burlington","Chittenden 6-5","Governor","","Democratic","Sue Minter",3451
"Chittenden","Burlington","Chittenden 6-6","Governor","","Democratic","Sue Minter",802
"Chittenden","Burlington","Chittenden 6-7","Governor","","Democratic","Sue Minter",93
"Washington","Cabot","Cabot","Governor","","Democratic","Sue Minter",333
"Washington","Calais","Calais","Governor","","Democratic","Sue Minter",552
"Lamoille","Cambridge","Cambridge","Governor","","Democratic","Sue Minter",808
"Essex","Canaan","Canaan","Governor","","Democratic","Sue Minter",127
"Rutland","Castleton","Castleton","Governor","","Democratic","Sue Minter",543
"Windsor","Cavendish","Cavendish","Governor","","Democratic","Sue Minter",269
"Orleans","Charleston","Charleston","Governor","","Democratic","Sue Minter",136
"Chittenden","Charlotte","Charlotte","Governor","","Democratic","Sue Minter",1346
"Orange","Chelsea","Chelsea","Governor","","Democratic","Sue Minter",200
"Windsor","Chester","Chester","Governor","","Democratic","Sue Minter",691
"Rutland","Chittenden","Chittenden","Governor","","Democratic","Sue Minter",246
"Rutland","Clarendon","Clarendon","Governor","","Democratic","Sue Minter",361
"Chittenden","Colchester","Chittenden 9-1","Governor","","Democratic","Sue Minter",1353
"Chittenden","Colchester","Chittenden 9-2","Governor","","Democratic","Sue Minter",1831
"Essex","Concord","Concord","Governor","","Democratic","Sue Minter",130
"Orange","Corinth","Corinth","Governor","","Democratic","Sue Minter",265
"Addison","Cornwall","Cornwall","Governor","","Democratic","Sue Minter",383
"Orleans","Coventry","Coventry","Governor","","Democratic","Sue Minter",135
"Orleans","Craftsbury","Craftsbury","Governor","","Democratic","Sue Minter",259
"Rutland","Danby","Danby","Governor","","Democratic","Sue Minter",206
"Caledonia","Danville","Danville","Governor","","Democratic","Sue Minter",411
"Orleans","Derby","Derby","Governor","","Democratic","Sue Minter",527
"Bennington","Dorset","Dorset","Governor","","Democratic","Sue Minter",506
"Windham","Dover","Dover","Governor","","Democratic","Sue Minter",357
"Windham","Dummerston","Dummerston","Governor","","Democratic","Sue Minter",754
"Washington","Duxbury","Duxbury","Governor","","Democratic","Sue Minter",305
"Essex","East Haven","E. Haven","Governor","","Democratic","Sue Minter",34
"Washington","East Montpelier","E. Montpelier","Governor","","Democratic","Sue Minter",794
"Lamoille","Eden","Eden","Governor","","Democratic","Sue Minter",141
"Lamoille","Elmore","Elmore","Governor","","Democratic","Sue Minter",254
"Franklin","Enosburgh","Enosburgh","Governor","","Democratic","Sue Minter",375
"Chittenden","Essex","Chittenden 8-1","Governor","","Democratic","Sue Minter",2022
"Chittenden","Essex","Chittenden 8-2","Governor","","Democratic","Sue Minter",2260
"Chittenden","Essex","Chittenden 8-3","Governor","","Democratic","Sue Minter",582
"Rutland","Fair Haven","Fair Haven","Governor","","Democratic","Sue Minter",361
"Franklin","Fairfax","Fairfax","Governor","","Democratic","Sue Minter",775
"Franklin","Fairfield","Fairfield","Governor","","Democratic","Sue Minter",277
"Orange","Fairlee","Fairlee","Governor","","Democratic","Sue Minter",285
"Washington","Fayston","Fayston","Governor","","Democratic","Sue Minter",423
"Addison","Ferrisburgh","Ferrisburgh","Governor","","Democratic","Sue Minter",613
"Franklin","Fletcher","Fletcher","Governor","","Democratic","Sue Minter",261
"Franklin","Franklin","Franklin","Governor","","Democratic","Sue Minter",145
"Franklin","Georgia","Georgia","Governor","","Democratic","Sue Minter",640
"Orleans","Glover","Glover","Governor","","Democratic","Sue Minter",168
"Addison","Goshen","Goshen","Governor","","Democratic","Sue Minter",66
"Windham","Grafton","Grafton","Governor","","Democratic","Sue Minter",144
"Essex","Granby","Granby","Governor","","Democratic","Sue Minter",10
"Grand Isle","Grand Isle","Grand Isle","Governor","","Democratic","Sue Minter",387
"Addison","Granville","Granville","Governor","","Democratic","Sue Minter",82
"Orleans","Greensboro","Greensboro","Governor","","Democratic","Sue Minter",182
"Caledonia","Groton","Groton","Governor","","Democratic","Sue Minter",123
"Essex","Guildhall","Guildhall","Governor","","Democratic","Sue Minter",51
"Windham","Guilford","Guilford","Governor","","Democratic","Sue Minter",729
"Windham","Halifax","Halifax","Governor","","Democratic","Sue Minter",205
"Addison","Hancock","Hancock","Governor","","Democratic","Sue Minter",58
"Caledonia","Hardwick","Hardwick","Governor","","Democratic","Sue Minter",461
"Windsor","Hartford","Windsor 4-1","Governor","","Democratic","Sue Minter",608
"Windsor","Hartford","Windsor 4-2","Governor","","Democratic","Sue Minter",2165
"Windsor","Hartland","Hartland","Governor","","Democratic","Sue Minter",958
"Franklin","Highgate","Highgate","Governor","","Democratic","Sue Minter",303
"Chittenden","Hinesburg","Chittenden 4-1","Governor","","Democratic","Sue Minter",14
"Chittenden","Hinesburg","Chittenden 4-2","Governor","","Democratic","Sue Minter",1345
"Orleans","Holland","Holland","Governor","","Democratic","Sue Minter",55
"Rutland","Hubbardton","Hubbardton","Governor","","Democratic","Sue Minter",141
"Chittenden","Huntington","Huntington","Governor","","Democratic","Sue Minter",702
"Lamoille","Hyde Park","Hyde Park","Governor","","Democratic","Sue Minter",533
"Rutland","Ira","Ira","Governor","","Democratic","Sue Minter",68
"Orleans","Irasburg","Irasburg","Governor","","Democratic","Sue Minter",109
"Grand Isle","Isle La Motte","Isle La Motte","Governor","","Democratic","Sue Minter",92
"Windham","Jamaica","Jamaica","Governor","","Democratic","Sue Minter",257
"Orleans","Jay","Jay","Governor","","Democratic","Sue Minter",73
"Chittenden","Jericho","Jericho","Governor","","Democratic","Sue Minter",1548
"Lamoille","Johnson","Johnson","Governor","","Democratic","Sue Minter",535
"Rutland","Killington","Killington","Governor","","Democratic","Sue Minter",248
"Caledonia","Kirby","Kirby","Governor","","Democratic","Sue Minter",91
"Bennington","Landgrove","Landgrove","Governor","","Democratic","Sue Minter",49
"Addison","Leicester","Leicester","Governor","","Democratic","Sue Minter",152
"Essex","Lemington","Lemington","Governor","","Democratic","Sue Minter",12
"Addison","Lincoln","Lincoln","Governor","","Democratic","Sue Minter",430
"Windham","Londonderry","Londonderry","Governor","","Democratic","Sue Minter",387
"Orleans","Lowell","Lowell","Governor","","Democratic","Sue Minter",75
"Windsor","Ludlow","Ludlow","Governor","","Democratic","Sue Minter",468
"Essex","Lunenburg","Lunenburg","Governor","","Democratic","Sue Minter",121
"Caledonia","Lyndon","Lyndon","Governor","","Democratic","Sue Minter",572
"Essex","Maidstone","Maidstone","Governor","","Democratic","Sue Minter",33
"Bennington","Manchester","Manchester","Governor","","Democratic","Sue Minter",1084
"Windham","Marlboro","Marlboro","Governor","","Democratic","Sue Minter",411
"Washington","Marshfield","Marshfield","Governor","","Democratic","Sue Minter",367
"Rutland","Mendon","Mendon","Governor","","Democratic","Sue Minter",221
"Addison","Middlebury","Middlebury","Governor","","Democratic","Sue Minter",2212
"Washington","Middlesex","Middlesex","Governor","","Democratic","Sue Minter",582
"Rutland","Middletown Springs","Middletown Springs","Governor","","Democratic","Sue Minter",198
"Chittenden","Milton","Chittenden 10","Governor","","Democratic","Sue Minter",1285
"Chittenden","Milton","Grand Isle-Chittenden","Governor","","Democratic","Sue Minter",199
"Addison","Monkton","Monkton","Governor","","Democratic","Sue Minter",480
"Franklin","Montgomery","Montgomery","Governor","","Democratic","Sue Minter",267
"Washington","Montpelier","Montpelier","Governor","","Democratic","Sue Minter",3172
"Washington","Moretown","Moretown","Governor","","Democratic","Sue Minter",462
"Orleans","Morgan","Morgan","Governor","","Democratic","Sue Minter",74
"Lamoille","Morristown","Morristown","Governor","","Democratic","Sue Minter",1095
"Rutland","Mount Holly","Mount Holly","Governor","","Democratic","Sue Minter",285
"Rutland","Mount Tabor","Mount Tabor","Governor","","Democratic","Sue Minter",31
"Addison","New Haven","New Haven","Governor","","Democratic","Sue Minter",398
"Caledonia","Newark","Newark","Governor","","Democratic","Sue Minter",79
"Orange","Newbury","Newbury","Governor","","Democratic","Sue Minter",446
"Windham","Newfane","Newfane","Governor","","Democratic","Sue Minter",643
"Orleans","Newport City","Newport City","Governor","","Democratic","Sue Minter",489
"Orleans","Newport Town","Newport Town","Governor","","Democratic","Sue Minter",155
"Grand Isle","North Hero","N. Hero","Governor","","Democratic","Sue Minter",201
"Washington","Northfield","Northfield","Governor","","Democratic","Sue Minter",718
"Essex","Norton","Norton","Governor","","Democratic","Sue Minter",19
"Windsor","Norwich","Norwich","Governor","","Democratic","Sue Minter",1750
"Orange","Orange","Orange","Governor","","Democratic","Sue Minter",116
"Addison","Orwell","Orwell","Governor","","Democratic","Sue Minter",172
"Addison","Panton","Panton","Governor","","Democratic","Sue Minter",114
"Rutland","Pawlet","Pawlet","Governor","","Democratic","Sue Minter",316
"Caledonia","Peacham","Peacham","Governor","","Democratic","Sue Minter",204
"Bennington","Peru","Peru","Governor","","Democratic","Sue Minter",129
"Rutland","Pittsfield","Pittsfield","Governor","","Democratic","Sue Minter",120
"Rutland","Pittsford","Pittsford","Governor","","Democratic","Sue Minter",431
"Washington","Plainfield","Plainfield","Governor","","Democratic","Sue Minter",383
"Windsor","Plymouth","Plymouth","Governor","","Democratic","Sue Minter",141
"Windsor","Pomfret","Pomfret","Governor","","Democratic","Sue Minter",313
"Rutland","Poultney","Poultney","Governor","","Democratic","Sue Minter",516
"Bennington","Pownal","Pownal","Governor","","Democratic","Sue Minter",742
"Rutland","Proctor","Proctor","Governor","","Democratic","Sue Minter",269
"Windham","Putney","Putney","Governor","","Democratic","Sue Minter",950
"Orange","Randolph","Randolph","Governor","","Democratic","Sue Minter",867
"Windsor","Reading","Reading","Governor","","Democratic","Sue Minter",186
"Bennington","Readsboro","Readsboro","Governor","","Democratic","Sue Minter",159
"Franklin","Richford","Richford","Governor","","Democratic","Sue Minter",252
"Chittenden","Richmond","Richmond","Governor","","Democratic","Sue Minter",1302
"Addison","Ripton","Ripton","Governor","","Democratic","Sue Minter",201
"Windsor","Rochester","Rochester","Governor","","Democratic","Sue Minter",341
"Windham","Rockingham","Rockingham","Governor","","Democratic","Sue Minter",1227
"Washington","Roxbury","Roxbury","Governor","","Democratic","Sue Minter",149
"Windsor","Royalton","Royalton","Governor","","Democratic","Sue Minter",580
"Bennington","Rupert","Rupert","Governor","","Democratic","Sue Minter",175
